iata_code,city,country,latitude,longitude,altitude,timezone,dst,aggregate_code
BJR,Bahar Dar,Ethiopia,11.6081,37.3216,5976.0,3.0,U,0.0
DSE,Dessie,Ethiopia,11.0825,39.7114,6117.0,3.0,U,0.0
GDE,Gode,Ethiopia,5.93513,43.5786,834.0,3.0,U,0.0
HUE,Humera,Ethiopia,14.3,36.6167,1500.0,3.0,U,0.0
LLI,Lalibella,Ethiopia,11.975,38.98,6423.0,3.0,U,0.0
MQX,Makale,Ethiopia,13.4674,39.5335,7406.0,3.0,U,0.0
BMV,Buonmethuot,Vietnam,12.6683,108.12,1729.0,7.0,U,0.0
DIN,Dienbienphu,Vietnam,21.3975,103.008,1611.0,7.0,U,0.0
KGX,Grayling,United States,62.8944,-160.065,99.0,-9.0,A,0.0
KZO,Kzyl-Orda,Kazakhstan,44.709,65.591,0.0,6.0,U,0.0
ABS,Abu Simbel,Egypt,22.376,31.6117,616.0,2.0,U,0.0
PPK,Petropavlosk,Kazakhstan,54.7747,69.1839,453.0,6.0,U,0.0
RMF,Marsa Alam,Egypt,25.5571,34.5837,251.0,2.0,U,0.0
URA,Uralsk,Kazakhstan,51.1508,51.5431,125.0,5.0,U,0.0
AKX,Aktyubinsk,Kazakhstan,50.2458,57.2067,738.0,5.0,U,0.0
BWE,Braunschweig,Germany,52.3192,10.5561,295.0,1.0,E,0.0
HDF,Heringsdorf,Germany,53.8787,14.1523,93.0,1.0,E,0.0
LZY,Nyingchi,China,29.3033,94.3353,9675.0,5.0,U,0.0
AYQ,Uluru,Australia,-25.1861,130.976,1626.0,9.0,N,0.0
BVI,Birdsville,Australia,-25.8975,139.348,159.0,10.0,O,0.0
EGS,Egilsstadir,Iceland,65.2833,-14.4014,76.0,0.0,N,0.0
AWZ,Ahwaz,Iran,31.3374,48.762,66.0,4.0,E,0.0
BDH,Bandar Lengeh,Iran,26.532,54.8248,67.0,4.0,E,0.0
BND,Bandar Abbas,Iran,27.2183,56.3778,22.0,4.0,E,0.0
HDM,Hamadan,Iran,34.8692,48.5525,5755.0,3.0,E,0.0
IKA,Tehran,Iran,35.4161,51.1522,3305.0,3.0,E,0.0
KHD,Khorram Abad,Iran,33.4354,48.2829,3782.0,3.0,E,0.0
KIH,Kish Island,Iran,26.5262,53.9802,101.0,4.0,E,0.0
NSH,Noshahr,Iran,36.6633,51.4647,-61.0,3.0,E,0.0
OMH,Uromiyeh,Iran,37.6681,45.0687,4343.0,3.0,E,0.0
PDA,Puerto In\xedrida,Colombia,3.85,-67.91,460.0,-5.0,U,0.0
PGU,Khalije Fars,Iran,27.3794,52.7375,27.0,3.0,U,0.0
PPN,Popayan,Colombia,2.4544,-76.6093,5687.0,-5.0,U,0.0
SVI,San Vincente De Caguan,Colombia,2.15217,-74.7663,920.0,-5.0,U,0.0
TCD,Tarapac\xe1,Colombia,-2.867,-69.733,0.0,-5.0,U,0.0
THO,Thorshofn,Iceland,66.2185,-15.3356,65.0,0.0,N,0.0
THR,Teheran,Iran,35.6892,51.3134,3962.0,4.0,E,0.0
THR,Tehran,Iran,,,,3.5,,1.0
VPN,Vopnafj\xf6r\xf0ur,Iceland,65.7206,-14.8506,0.0,0.0,N,0.0
YES,Yasuj,Iran,30.7006,51.545,5939.0,3.0,U,0.0
ZAH,Zahedan,Iran,29.4757,60.9062,4564.0,4.0,E,0.0
ZBR,Chah Bahar,Iran,25.4433,60.3821,43.0,4.0,E,0.0
ADZ,San Andres Island,Colombia,12.5836,-81.7112,19.0,-5.0,U,0.0
ADF,Adiyaman,Turkey,37.7314,38.4689,2216.0,2.0,E,0.0
AJI,Agri,Turkey,39.6546,43.0271,5462.0,2.0,E,0.0
DIY,Diyabakir,Turkey,37.8939,40.201,2251.0,2.0,E,0.0
EZS,Elazig,Turkey,38.6069,39.2914,2927.0,2.0,E,0.0
GNY,Sanliurfa,Turkey,37.45,38.9,2700.0,2.0,E,0.0
HTY,Hatay,Turkey,36.3628,36.2822,25.0,2.0,U,0.0
YEI,Yenisehir,Turkey,40.2552,29.5626,764.0,2.0,E,0.0
KRF,Kramfors,Sweden,63.0486,17.7689,34.0,1.0,E,0.0
FBM,Lubumashi,Democratic Republic of the Congo,-11.5913,27.5309,4295.0,2.0,U,0.0
NRK,Norrkoeping,Sweden,58.5863,16.2506,32.0,1.0,E,0.0
TYF,Torsby,Sweden,60.1576,12.9913,393.0,1.0,E,0.0
VHM,Vilhelmina,Sweden,64.5791,16.8336,1140.0,1.0,E,0.0
BFV,Buri Ram,Thailand,15.2295,103.253,590.0,7.0,U,0.0
NNT,Nan,Thailand,18.8079,100.783,685.0,7.0,U,0.0
PYY,Pai,Thailand,19.372,98.437,1271.0,7.0,U,0.0
SNO,Sakon Nakhon,Thailand,17.1951,104.119,529.0,7.0,U,0.0
UTP,Pattaya,Thailand,12.6799,101.005,42.0,7.0,U,0.0
BVE,Brive,France,45.1508,1.46917,379.0,1.0,E,0.0
DOL,Deauville,France,49.3653,0.154306,479.0,1.0,E,0.0
LPY,Le Puy,France,45.0807,3.76289,2731.0,1.0,E,0.0
LTQ,Le Tourquet,France,50.5174,1.62059,36.0,1.0,E,0.0
BEB,Benbecula,United Kingdom,57.4811,-7.36278,19.0,0.0,E,0.0
BRR,Barra,United Kingdom,57.0228,-7.44306,5.0,0.0,E,0.0
CEG,Hawarden,United Kingdom,53.1781,-2.97778,45.0,0.0,E,0.0
EOI,Eday,United Kingdom,59.1906,-2.77222,10.0,0.0,E,0.0
GLO,Golouchestershire,United Kingdom,51.8942,-2.16722,101.0,0.0,E,0.0
ILY,Islay,United Kingdom,55.6819,-6.25667,56.0,0.0,E,0.0
LEQ,Lands End,United Kingdom,50.1028,-5.67056,401.0,0.0,E,0.0
NDY,Sanday,United Kingdom,59.2503,-2.57667,68.0,0.0,E,0.0
NRL,North Ronaldsay,United Kingdom,59.3675,-2.43444,40.0,0.0,E,0.0
PPW,Papa Westray,United Kingdom,59.3517,-2.90028,91.0,0.0,E,0.0
SOY,Stronsay,United Kingdom,59.1553,-2.64139,39.0,0.0,E,0.0
TRE,Tiree,United Kingdom,56.4992,-6.86917,38.0,0.0,E,0.0
WRY,Westray,United Kingdom,59.3503,-2.95,29.0,0.0,E,0.0
EBA,Marina Di Campo,Italy,42.7603,10.2394,31.0,1.0,E,0.0
FTE,El Calafate,Argentina,-50.2803,-72.0531,669.0,-3.0,N,0.0
AKY,Sittwe,Burma,20.1327,92.8726,27.0,6.0,U,0.0
BMO,Banmaw,Burma,24.269,97.2462,370.0,6.0,U,0.0
HEH,Heho,Burma,20.747,96.792,3858.0,6.0,U,0.0
KAW,Kawthoung,Burma,10.0493,98.538,180.0,7.0,U,0.0
KHM,Khamti,Burma,25.9883,95.6744,6000.0,6.0,U,0.0
KMV,Kalemyo,Burma,23.1888,94.0511,499.0,6.0,U,0.0
KYP,Kyaukpyu,Burma,19.4264,93.5348,20.0,6.0,U,0.0
MGZ,Myeik,Burma,12.4398,98.6215,75.0,6.0,U,0.0
NYT,NAYPYITAW,Burma,19.374,96.121,294.0,6.0,N,0.0
NYU,Nyuang U,Burma,21.1738,94.9247,290.0,6.0,U,0.0
PBU,Putao,Burma,27.3299,97.4263,1500.0,6.0,U,0.0
RGA,Rio Grande,Argentina,-53.7777,-67.7494,65.0,-3.0,N,0.0
RGN,Yangon,Burma,16.9073,96.1332,109.0,6.0,U,0.0
RHD,Rio Hondo,Argentina,-27.5099,-64.9367,1181.0,-3.0,S,0.0
RLO,Merlo,Argentina,-32.3498,-65.1799,100.0,-3.0,N,0.0
RYO,Rio Turbio,Argentina,-51.5333,-72.3,1158.0,-3.0,N,0.0
SNW,Thandwe,Burma,18.4607,94.3001,20.0,6.0,U,0.0
THL,Tachilek,Burma,20.4838,99.9354,1280.0,7.0,U,0.0
KET,Kengtung,Burma,21.3016,99.636,2798.0,6.0,U,0.0
MOG,Mong Hsat,Burma,20.5168,99.2568,1875.0,6.0,U,0.0
NTY,Pilanesberg,South Africa,-25.3338,27.1734,3412.0,2.0,U,0.0
PTG,Polokwane,South Africa,-23.9261,29.4844,4354.0,2.0,U,0.0
SIS,Sishen,South Africa,-27.6486,22.9993,3848.0,2.0,U,0.0
SZK,Skukuza,South Africa,-24.9609,31.5887,1020.0,2.0,U,0.0
ASB,Ashkhabad,Turkmenistan,37.9868,58.361,692.0,5.0,U,0.0
CJJ,Chongju,South Korea,36.7166,127.499,191.0,9.0,U,0.0
CJU,Cheju,South Korea,33.5113,126.493,118.0,9.0,U,0.0
HIN,Sacheon,South Korea,35.0885,128.07,25.0,9.0,U,0.0
KUV,Kunsan,South Korea,35.9038,126.616,29.0,9.0,U,0.0
KWJ,Kwangju,South Korea,35.1264,126.809,39.0,9.0,U,0.0
MWX,Muan,South Korea,34.9914,126.383,51.0,9.0,U,0.0
PUS,Busan,South Korea,35.1795,128.938,6.0,9.0,U,0.0
RSU,Yeosu,South Korea,34.8423,127.617,53.0,9.0,U,0.0
TAE,Taegu,South Korea,35.8941,128.659,116.0,9.0,U,0.0
USN,Ulsan,South Korea,35.5935,129.352,45.0,9.0,U,0.0
WJU,Wonju,South Korea,37.4381,127.96,329.0,9.0,U,0.0
YNY,Sokcho / Gangneung,South Korea,38.0613,128.669,241.0,9.0,U,0.0
JRO,Kilimanjaro,Tanzania,-3.42941,37.0745,2932.0,3.0,U,0.0
LKY,Lake Manyara,Tanzania,-3.37631,35.8183,4150.0,3.0,N,0.0
MFA,Mafia Island,Tanzania,-7.91389,39.665,60.0,3.0,U,0.0
SEU,Seronera,Tanzania,-2.45806,34.8225,5080.0,3.0,U,0.0
ACR,Araracuara,Colombia,-0.58,-72.41,1250.0,-5.0,U,0.0
BSC,Bahia Solano,Colombia,6.20292,-77.3947,80.0,-5.0,U,0.0
LPD,La Pedrera,Colombia,-1.33,-69.58,590.0,-5.0,U,0.0
GMZ,La Gomera,Spain,28.0296,-17.2146,718.0,0.0,E,0.0
DNK,Dnepropetrovsk,Ukraine,48.3572,35.1006,481.0,2.0,E,0.0
HRK,Kharkov,Ukraine,49.9248,36.29,508.0,2.0,E,0.0
IFO,Ivano-Frankivsk,Ukraine,48.8842,24.6861,919.0,2.0,E,0.0
OZH,Zaporozhye,Ukraine,47.867,35.3157,373.0,2.0,E,0.0
SIP,Simferopol,Ukraine,45.0522,33.9751,639.0,2.0,E,0.0
UDJ,Uzhgorod,Ukraine,48.6343,22.2634,383.0,2.0,E,0.0
ILU,Kilaguni,Kenya,-2.9,38.0739,2832.0,3.0,U,0.0
MRE,Masai Mara,Kenya,-1.40611,35.0081,500.0,3.0,U,0.0
UAS,Samburu South,Kenya,0.530583,37.5342,3295.0,3.0,U,0.0
UKA,Ukunda,Kenya,-4.29694,39.5714,0.0,3.0,U,0.0
LKG,Lokichoggio,Kenya,4.20412,34.3482,2074.0,3.0,U,0.0
AEP,Buenos Aires,Argentina,-34.5592,-58.4156,18.0,-3.0,N,0.0
CPC,San Martin Des Andes,Argentina,-40.0754,-71.1373,2569.0,-3.0,N,0.0
EQS,Esquel,Argentina,-42.908,-71.1395,2621.0,-3.0,N,0.0
IGR,Iguazu Falls,Argentina,-25.7373,-54.4734,916.0,-3.0,N,0.0
AAE,Annaba,Algeria,36.8222,7.80917,16.0,1.0,N,0.0
BJA,Bejaja,Algeria,36.712,5.06992,20.0,1.0,N,0.0
BMW,Bordj Badji Mokhtar,Algeria,21.375,0.923889,1303.0,1.0,N,0.0
BSK,Biskra,Algeria,34.7933,5.73823,289.0,1.0,N,0.0
DJG,Djanet,Algeria,24.2928,9.45244,3176.0,1.0,N,0.0
ELU,Guemar,Algeria,33.5114,6.77679,203.0,1.0,N,0.0
GHA,Ghardaia,Algeria,32.3841,3.79411,1512.0,1.0,N,0.0
GJL,Jijel,Algeria,36.7951,5.87361,36.0,1.0,N,0.0
HME,Hassi Messaoud,Algeria,31.673,6.14044,463.0,1.0,N,0.0
IAM,Zarzaitine,Algeria,28.0515,9.64291,1847.0,1.0,N,0.0
INZ,In Salah,Algeria,27.251,2.51202,896.0,1.0,N,0.0
LOO,Laghouat,Algeria,33.7644,2.92834,2510.0,1.0,N,0.0
MUW,Ghriss,Algeria,35.2077,0.147142,1686.0,1.0,N,0.0
OGX,Ouargla,Algeria,31.9172,5.41278,492.0,1.0,N,0.0
TEE,Tebessa,Algeria,35.4316,8.12072,2661.0,1.0,N,0.0
TGR,Touggourt,Algeria,33.0678,6.08867,279.0,1.0,N,0.0
TID,Tiaret,Algeria,35.3411,1.46315,3245.0,1.0,N,0.0
TIN,Tindouf,Algeria,27.7004,-8.1671,1453.0,1.0,N,0.0
TLM,Tlemcen,Algeria,35.0167,-1.45,814.0,1.0,N,0.0
TMR,Tamanrasset,Algeria,22.8115,5.45108,4518.0,1.0,N,0.0
TMX,Timimoun,Algeria,29.2371,0.276033,1027.0,1.0,N,0.0
VVZ,Illizi,Algeria,26.7235,8.62265,1778.0,1.0,N,0.0
ELG,El Golea,Algeria,30.5713,2.85959,1306.0,1.0,N,0.0
BLJ,Batna,Algeria,35.7521,6.30859,2697.0,1.0,N,0.0
EGN,Geneina,Sudan,13.4817,22.4672,2650.0,2.0,U,0.0
ELF,El Fasher,Sudan,13.6149,25.3246,2393.0,2.0,U,0.0
PZU,Port Sudan,Sudan,19.4336,37.2341,135.0,2.0,U,0.0
UYL,Nyala,Sudan,12.0535,24.9562,2106.0,2.0,U,0.0
EBD,El Obeid,Sudan,13.1532,30.2327,1927.0,2.0,U,0.0
PAF,Pakuba,Uganda,2.3275,31.5,2297.0,3.0,U,0.0
AKV,Akulivik,Canada,60.8186,-78.1486,75.0,-5.0,A,0.0
KEW,Keewaywin,Canada,52.9911,-92.8364,988.0,-5.0,A,0.0
KIF,Kingfisher Lake,Canada,53.0125,-89.8553,866.0,-5.0,A,0.0
MSA,Muskrat Dam,Canada,53.4414,-91.7628,911.0,-6.0,A,0.0
QBC,Bella Coola,Canada,52.3875,-126.596,117.0,-8.0,A,0.0
SUR,Summer Beaver,Canada,52.7086,-88.5419,832.0,-5.0,A,0.0
WNN,Wunnumin Lake,Canada,52.8939,-89.2892,819.0,-5.0,A,0.0
XBE,Bearskin Lake,Canada,53.9656,-91.0272,800.0,-6.0,A,0.0
XGR,Kangiqsualujjuaq,Canada,58.7114,-65.9928,215.0,-5.0,A,0.0
XKS,Kasabonika,Canada,53.5247,-88.6428,672.0,-5.0,A,0.0
XLB,Lac Brochet,Canada,58.6142,-101.469,1212.0,-6.0,A,0.0
XQU,Qualicum Beach,Canada,49.3372,-124.394,191.0,-8.0,A,0.0
XSI,South Indian Lake,Canada,56.7928,-98.9072,951.0,-7.0,A,0.0
XTL,Tadoule Lake,Canada,58.7061,-98.5122,923.0,-7.0,A,0.0
YAA,Anahim Lake,Canada,52.4525,-125.303,3635.0,-8.0,A,0.0
YAC,Cat Lake,Canada,51.7272,-91.8244,1344.0,-6.0,A,0.0
YAM,Sault Sainte Marie,Canada,46.485,-84.5094,630.0,-5.0,A,0.0
YAV,Winnipeg,Canada,50.0564,-97.0325,760.0,-6.0,A,0.0
YAX,Angling Lake,Canada,53.8492,-89.5794,712.0,-5.0,A,0.0
YAZ,Tofino,Canada,49.0822,-125.772,80.0,-8.0,A,0.0
YBB,Pelly Bay,Canada,68.5344,-89.8081,56.0,-6.0,A,0.0
YBC,Baie Comeau,Canada,49.1325,-68.2044,71.0,-5.0,A,0.0
YBE,Uranium City,Canada,59.5614,-108.481,1044.0,-6.0,N,0.0
YBK,Baker Lake,Canada,64.2989,-96.0778,59.0,-6.0,A,0.0
YBT,Brochet,Canada,57.8894,-101.679,1131.0,-7.0,A,0.0
YBV,Berens River,Canada,52.3589,-97.0183,728.0,-6.0,A,0.0
YBX,Lourdes-De-Blanc-Sablon,Canada,51.4436,-57.1853,121.0,-4.0,A,0.0
YCB,Cambridge Bay,Canada,69.1081,-105.138,90.0,-7.0,A,0.0
YCL,Charlo,Canada,47.9908,-66.3303,132.0,-4.0,A,0.0
YCO,Coppermine,Canada,67.8167,-115.144,74.0,-7.0,A,0.0
YCR,Cross Lake,Canada,54.6108,-97.7603,707.0,-7.0,A,0.0
YCS,Chesterfield Inlet,Canada,63.3469,-90.7311,32.0,-6.0,A,0.0
YDP,Nain,Canada,56.5492,-61.6803,22.0,-4.0,A,0.0
YEK,Eskimo Point,Canada,61.0942,-94.0708,32.0,-6.0,A,0.0
YER,Fort Severn,Canada,56.0189,-87.6761,48.0,-5.0,A,0.0
YFA,Fort Albany,Canada,52.2014,-81.6969,48.0,-5.0,A,0.0
YFH,Fort Hope,Canada,51.5619,-87.9078,899.0,-5.0,A,0.0
YFS,Fort Simpson,Canada,61.7602,-121.237,555.0,-7.0,A,0.0
YGB,Texada,Canada,49.6942,-124.518,326.0,-8.0,A,0.0
YGH,Fort Good Hope,Canada,66.2667,-128.65,215.0,-7.0,A,0.0
YGO,Gods Lake Narrows,Canada,54.5589,-94.4914,617.0,-6.0,A,0.0
YGR,Iles De La Madeleine,Canada,47.4247,-61.7781,35.0,-4.0,A,0.0
YGT,Igloolik,Canada,69.3647,-81.8161,174.0,-5.0,A,0.0
YGW,Kuujjuarapik,Canada,55.2819,-77.7653,34.0,-5.0,A,0.0
YGX,Gillam,Canada,56.3575,-94.7106,476.0,-6.0,A,0.0
YGZ,Grise Fiord,Canada,76.4261,-82.9092,146.0,-5.0,A,0.0
YHI,Holman Island,Canada,70.7628,-117.806,117.0,-7.0,A,0.0
YHK,Gjoa Haven,Canada,68.6356,-95.8497,152.0,-6.0,A,0.0
YHO,Hopedale,Canada,55.4483,-60.2286,39.0,-4.0,A,0.0
YHP,Poplar Hill,Canada,52.1133,-94.2556,1095.0,-6.0,A,0.0
YHR,Chevery,Canada,50.4689,-59.6367,39.0,-4.0,A,0.0
YIK,Ivujivik,Canada,62.4173,-77.9253,126.0,-5.0,A,0.0
YIO,Pond Inlet,Canada,72.6833,-77.9667,181.0,-5.0,A,0.0
YKG,Kangirsuk,Canada,60.0272,-69.9992,403.0,-5.0,A,0.0
YKL,Schefferville,Canada,54.8053,-66.8053,1709.0,-4.0,A,0.0
YKQ,Waskaganish,Canada,51.4733,-78.7583,80.0,-5.0,A,0.0
YKU,Chisasibi,Canada,53.8056,-78.9169,43.0,-5.0,A,0.0
YLC,Kimmirut,Canada,62.85,-69.8833,175.0,-5.0,A,0.0
YLE,What\xec,Canada,63.1317,-117.246,882.0,-7.0,A,0.0
YLH,Lansdowne House,Canada,52.1956,-87.9342,834.0,-5.0,A,0.0
YMM,Fort Mcmurray,Canada,56.6533,-111.222,1211.0,-7.0,A,0.0
YMN,Makkovik,Canada,55.0769,-59.1864,234.0,-4.0,A,0.0
YMO,Moosonee,Canada,51.2911,-80.6078,30.0,-5.0,A,0.0
YMT,Chibougamau,Canada,49.7719,-74.5281,1270.0,-5.0,A,0.0
YNA,Natashquan,Canada,50.19,-61.7892,39.0,-4.0,A,0.0
YNC,Wemindji,Canada,53.0106,-78.8311,66.0,-5.0,A,0.0
YNE,Norway House,Canada,53.9583,-97.8442,734.0,-6.0,A,0.0
YNL,Points North Landing,Canada,58.2767,-104.082,1605.0,-6.0,N,0.0
YNO,North Spirit Lake,Canada,52.49,-92.9711,1082.0,-6.0,A,0.0
YNS,Nemiscau,Canada,51.6911,-76.1356,802.0,-5.0,A,0.0
YOH,Oxford House,Canada,54.9333,-95.2789,663.0,-6.0,A,0.0
YOP,Rainbow Lake,Canada,58.4914,-119.408,1756.0,-7.0,A,0.0
YPC,Paulatuk,Canada,62.35,-124.333,50.0,-7.0,A,0.0
YPH,Inukjuak,Canada,58.4719,-78.0769,83.0,-5.0,A,0.0
YPJ,Aupaluk,Canada,59.2967,-69.5997,119.0,-5.0,A,0.0
YPL,Pickle Lake,Canada,51.4464,-90.2142,1267.0,-6.0,A,0.0
YPM,Pikangikum,Canada,51.8197,-93.9733,1114.0,-6.0,A,0.0
YPN,Port Menier,Canada,49.8364,-64.2886,167.0,-5.0,A,0.0
YPO,Peawanuck,Canada,54.9881,-85.4433,173.0,-5.0,A,0.0
YPR,Prince Pupert,Canada,54.2861,-130.445,116.0,-8.0,A,0.0
YPX,Puvirnituq,Canada,60.0506,-77.2869,74.0,-5.0,A,0.0
YPY,Fort Chipewyan,Canada,58.7672,-111.117,761.0,-7.0,A,0.0
YQB,Quebec,Canada,46.7911,-71.3933,244.0,-5.0,A,0.0
YQC,Quaqtaq,Canada,61.0464,-69.6178,103.0,-5.0,A,0.0
YQQ,Comox,Canada,49.7108,-124.887,84.0,-8.0,A,0.0
YRA,Gam\xe8t\xec,Canada,64.1161,-117.31,723.0,-7.0,A,0.0
YRB,Resolute,Canada,74.7169,-94.9694,215.0,-6.0,A,0.0
YRG,Rigolet,Canada,54.1797,-58.4575,180.0,-4.0,A,0.0
YRL,Red Lake,Canada,51.0669,-93.7931,1265.0,-6.0,A,0.0
YRR,Big Bay,Canada,50.4,-125.133,0.0,-8.0,A,0.0
YRT,Rankin Inlet,Canada,62.8114,-92.1158,94.0,-6.0,A,0.0
YSF,Stony Rapids,Canada,59.2503,-105.841,805.0,-6.0,N,0.0
YSG,Lutselke,Canada,62.4183,-110.682,596.0,-7.0,A,0.0
YSJ,St. John,Canada,45.3161,-65.8903,357.0,-4.0,A,0.0
YSK,Sanikiluaq,Canada,56.5378,-79.2467,104.0,-5.0,A,0.0
YSO,Postville,Canada,54.9103,-59.7853,223.0,-4.0,A,0.0
YST,St. Theresa Point,Canada,53.8456,-94.8519,773.0,-6.0,A,0.0
YSY,Sachs Harbour,Canada,71.9939,-125.243,282.0,-7.0,A,0.0
YTE,Cape Dorset,Canada,64.23,-76.5267,164.0,-5.0,A,0.0
YTL,Big Trout Lake,Canada,53.8178,-89.8969,729.0,-5.0,A,0.0
YTQ,Tasiujaq,Canada,58.6678,-69.9558,122.0,-5.0,A,0.0
YUD,Umiujaq,Canada,56.5361,-76.5183,250.0,-5.0,A,0.0
YUT,Repulse Bay,Canada,66.5214,-86.2247,80.0,-6.0,A,0.0
YUX,Hall Beach,Canada,68.7761,-81.2436,27.0,-5.0,A,0.0
YUY,Rouyn,Canada,48.2061,-78.8356,988.0,-5.0,A,0.0
YVM,Broughton Island,Canada,67.5458,-64.0314,21.0,-5.0,A,0.0
YVO,Val Dor,Canada,48.0533,-77.7828,1107.0,-5.0,A,0.0
YVP,Quujjuaq,Canada,58.0961,-68.4269,129.0,-5.0,A,0.0
YWB,Kangiqsujuaq,Canada,61.5886,-71.9294,501.0,-6.0,A,0.0
YWJ,Deline,Canada,65.1833,-125.417,550.0,-7.0,A,0.0
YWK,Wabush,Canada,52.9219,-66.8644,1808.0,-4.0,A,0.0
YYY,Mont Joli,Canada,48.6086,-68.2081,172.0,-5.0,A,0.0
YXN,Whale Cove,Canada,62.24,-92.5981,40.0,-6.0,A,0.0
YYH,Spence Bay,Canada,69.5467,-93.5767,92.0,-6.0,A,0.0
YYQ,Churchill,Canada,58.7392,-94.065,94.0,-6.0,A,0.0
YYR,Goose Bay,Canada,53.3192,-60.4258,160.0,-4.0,A,0.0
YYT,St. Johns,Canada,47.6186,-52.7519,461.0,-3.0,A,0.0
YZG,Salluit,Canada,62.1794,-75.6672,743.0,-5.0,A,0.0
YZP,Sandspit,Canada,53.2543,-131.814,21.0,-8.0,A,0.0
YZS,Coral Harbour,Canada,64.1933,-83.3594,2661.0,-7.0,A,0.0
ZAC,York Landing,Canada,56.0894,-96.0892,621.0,-6.0,A,0.0
ZEL,Bella Bella,Canada,52.1397,-128.064,162.0,-8.0,A,0.0
ZEM,Eastmain River,Canada,52.2264,-78.5225,24.0,-5.0,A,0.0
ZFD,Fond-Du-Lac,Canada,59.3344,-107.182,814.0,-6.0,N,0.0
ZFN,Tulita,Canada,64.0833,-125.583,320.0,-7.0,A,0.0
ZGI,Gods River,Canada,54.8397,-94.0786,627.0,-6.0,A,0.0
ZKG,Kegaska,Canada,50.1958,-61.2658,32.0,-4.0,A,0.0
ZLT,La Tabati\xe8re,Canada,50.8308,-58.9756,102.0,-4.0,A,0.0
ZMT,Masset,Canada,54.0275,-132.125,25.0,-8.0,A,0.0
ZPB,Sachigo Lake,Canada,53.8911,-92.1964,876.0,-6.0,A,0.0
ZRJ,Round Lake,Canada,52.9436,-91.3128,974.0,-6.0,A,0.0
ZSJ,Sandy Lake,Canada,53.0642,-93.3444,951.0,-6.0,A,0.0
ZTB,T\xeate-\xe0-la-Baleine,Canada,50.6744,-59.3836,107.0,-4.0,A,0.0
ZTM,Shamattawa,Canada,55.8656,-92.0814,289.0,-6.0,A,0.0
ZUM,Churchill Falls,Canada,53.5619,-64.1064,1442.0,-4.0,A,0.0
ZWL,Wollaston Lake,Canada,58.1069,-103.172,1360.0,-6.0,N,0.0
YAB,Arctic Bay,Canada,73.0064,-85.0472,72.0,-5.0,A,0.0
YGL,La Grande Riviere,Canada,53.6253,-77.7042,639.0,-5.0,A,0.0
YIV,Island Lake,Canada,53.8572,-94.6536,770.0,-6.0,A,0.0
YRS,Red Sucker Lake,Canada,54.1672,-93.5572,729.0,-7.0,A,0.0
YTM,Mont-Tremblant,Canada,46.4094,-74.78,827.0,-5.0,A,0.0
YWP,Webequie,Canada,52.9597,-87.3689,685.0,-5.0,A,0.0
ZKE,Kashechewan,Canada,52.2825,-81.6778,35.0,-5.0,A,0.0
BSR,Basrah,Iraq,30.5491,47.6621,11.0,3.0,U,0.0
EBL,Erbil,Iraq,36.2376,43.9632,1341.0,3.0,U,0.0
NJF,Najaf,Iraq,31.9917,44.4042,500.0,3.0,U,0.0
ISU,Sulaymaniyah,Iraq,35.5608,45.3147,2494.0,3.0,U,0.0
ERH,Er-rachidia,Morocco,31.9475,-4.39833,3428.0,0.0,N,0.0
ESU,Essadouira,Morocco,31.3975,-9.68167,384.0,0.0,N,0.0
BIN,Bamyan,Afghanistan,34.8167,67.8167,2550.0,4.0,N,0.0
BST,Lashkar Gah,Afghanistan,31.5589,64.3642,2464.0,4.0,U,0.0
FBD,Faizabad,Afghanistan,37.1211,70.5181,3872.0,4.0,U,0.0
KDH,Kandahar,Afghanistan,31.5058,65.8478,3337.0,5.0,U,0.0
MZR,Mazar-i-sharif,Afghanistan,36.7069,67.2097,1284.0,5.0,U,0.0
TII,Tarin Kowt,Afghanistan,32.6053,65.8642,3500.0,4.0,U,0.0
UND,Kunduz,Afghanistan,36.6651,68.9108,1457.0,5.0,U,0.0
AMM,Amman,Jordan,31.7226,35.9932,2395.0,2.0,E,0.0
LYX,Lydd,United Kingdom,50.9561,0.939167,13.0,0.0,E,0.0
KDU,Skardu,Pakistan,35.3355,75.536,7316.0,5.0,N,0.0
CAJ,Canaima,Venezuela,6.23199,-62.8544,1450.0,-4.0,U,0.0
LRV,Los Roques,Venezuela,11.95,-66.67,17.0,-4.0,S,0.0
LSP,Paraguana,Venezuela,11.7808,-70.1515,75.0,-4.0,U,0.0
PZO,Guayana,Venezuela,8.28853,-62.7604,472.0,-4.0,U,0.0
SFD,San Fernando De Apure,Venezuela,7.88332,-67.444,154.0,-4.0,U,0.0
SOM,San Tome,Venezuela,8.94515,-64.1511,837.0,-4.0,U,0.0
STD,Santo Domingo,Venezuela,7.56511,-72.0351,1083.0,-4.0,U,0.0
TPP,Tarapoto,Peru,-6.50874,-76.3732,869.0,-5.0,U,0.0
AZN,Andizhan,Uzbekistan,40.7277,72.294,1515.0,5.0,U,0.0
BHK,Bukhara,Uzbekistan,39.775,64.4833,751.0,5.0,U,0.0
FEG,Fergana,Uzbekistan,40.3588,71.745,1980.0,5.0,U,0.0
TMJ,Termez,Uzbekistan,37.2867,67.31,1027.0,5.0,U,0.0
UGC,Urgench,Uzbekistan,41.5843,60.6417,320.0,5.0,U,0.0
